CustomerID,Recency,Frequency,Monetary,RFM_score,Segment,Cluster_Name
15175.0,70,1,224.14,211,Lost Customers,General Customers
15178.0,259,1,40.5,111,Lost Customers,General Customers
15179.0,17,5,2206.95,344,Champions,General Customers
15180.0,366,1,87.5,111,Lost Customers,General Customers
15181.0,65,3,689.4799999999999,233,Loyal Customers,General Customers
15182.0,153,2,622.85,122,At Risk,General Customers
15184.0,28,2,402.2,322,Potential Loyalists,General Customers
15185.0,69,1,310.62,212,Lost Customers,General Customers
15186.0,13,2,411.41,422,Potential Loyalists,General Customers
15187.0,0,16,4777.18,444,Champions,Champions
15189.0,0,41,16225.39,444,Champions,Champions
15192.0,118,3,1044.32,233,Loyal Customers,General Customers
15193.0,59,1,499.32,212,Lost Customers,General Customers
15194.0,2,15,7616.53,444,Champions,Champions
15195.0,1,1,3861.0,414,Lost Customers,General Customers
15197.0,9,3,1079.6100000000001,433,Champions,General Customers
15198.0,91,2,193.64,221,Lost Customers,General Customers
15199.0,58,4,1268.7,233,Loyal Customers,General Customers
15201.0,86,5,1236.54,243,Loyal Customers,General Customers
15203.0,24,6,1827.8,344,Champions,General Customers
15204.0,356,1,316.58,112,Lost Customers,General Customers
15205.0,84,2,653.24,222,Lost Customers,General Customers
15206.0,9,4,420.29999999999995,432,Potential Loyalists,General Customers
15208.0,0,5,870.12,443,Champions,General Customers
15210.0,224,1,331.18,112,Lost Customers,General Customers
15211.0,59,2,894.4100000000001,223,Lost Customers,General Customers
15212.0,240,1,101.8,111,Lost Customers,General Customers
15213.0,317,2,328.35,122,At Risk,General Customers
15214.0,0,8,1661.44,444,Champions,General Customers
15215.0,45,3,734.94,333,Champions,General Customers
15216.0,86,1,96.6,211,Lost Customers,General Customers
15218.0,9,11,5756.89,444,Champions,Champions
15219.0,175,1,305.75,111,Lost Customers,General Customers
15220.0,50,6,1778.96,244,Loyal Customers,General Customers
15221.0,365,1,403.25,112,Lost Customers,General Customers
15222.0,317,1,585.0,112,Lost Customers,General Customers
15223.0,224,2,755.75,123,At Risk,General Customers
15224.0,357,2,322.08,122,At Risk,General Customers
15225.0,233,1,409.40000000000003,112,Lost Customers,General Customers
15226.0,309,1,154.41,111,Lost Customers,General Customers
15227.0,35,5,1219.4,343,Champions,General Customers
15228.0,65,4,3386.71,234,Loyal Customers,General Customers
15230.0,238,2,429.6,122,At Risk,General Customers
15232.0,112,2,612.06,222,Lost Customers,General Customers
15234.0,275,1,197.0,111,Lost Customers,General Customers
15235.0,216,12,2247.51,144,At Risk,General Customers
15236.0,297,1,321.05,112,Lost Customers,General Customers
15237.0,0,4,1412.32,433,Champions,General Customers
15238.0,28,3,1071.99,333,Champions,General Customers
15239.0,9,2,780.59,423,Potential Loyalists,General Customers
15240.0,43,5,1706.57,344,Champions,General Customers
15241.0,65,8,1756.44,244,Loyal Customers,General Customers
15243.0,73,1,316.68,212,Lost Customers,General Customers
15244.0,64,2,631.57,222,Lost Customers,General Customers
15245.0,133,3,2515.84,234,Loyal Customers,General Customers
15246.0,237,2,514.15,122,At Risk,General Customers
15247.0,121,1,356.0,212,Lost Customers,General Customers
15249.0,30,13,6688.46,344,Champions,Champions
15251.0,8,11,10484.99,444,Champions,Champions
15252.0,35,2,740.78,323,Potential Loyalists,General Customers
15253.0,15,5,918.1999999999999,443,Champions,General Customers
15254.0,126,1,300.36,211,Lost Customers,General Customers
15255.0,65,1,890.85,213,Lost Customers,General Customers
15256.0,147,1,98.45,111,Lost Customers,General Customers
15257.0,282,1,317.15,112,Lost Customers,General Customers
15258.0,167,2,623.16,122,At Risk,General Customers
15260.0,99,7,1810.77,244,Loyal Customers,General Customers
15261.0,134,1,254.82,211,Lost Customers,General Customers
15262.0,322,1,178.95000000000002,111,Lost Customers,General Customers
15263.0,105,1,156.51,211,Lost Customers,General Customers
15264.0,63,1,393.74,212,Lost Customers,General Customers
15265.0,150,2,1506.1200000000001,123,At Risk,General Customers
15266.0,337,1,119.3,111,Lost Customers,General Customers
15267.0,21,5,1717.36,344,Champions,General Customers
15269.0,22,1,408.8,312,Lost Customers,General Customers
15270.0,14,7,2379.49,444,Champions,General Customers
15271.0,6,15,2493.34,444,Champions,Champions
15272.0,56,2,721.94,223,Lost Customers,General Customers
15274.0,3,2,716.57,423,Potential Loyalists,General Customers
15275.0,36,1,615.14,312,Lost Customers,General Customers
15276.0,65,1,128.63,211,Lost Customers,General Customers
15277.0,45,1,255.89999999999998,311,Lost Customers,General Customers
15279.0,353,1,290.51,111,Lost Customers,General Customers
15280.0,171,1,113.12,111,Lost Customers,General Customers
15281.0,57,9,2332.15,244,Loyal Customers,General Customers
15286.0,48,1,240.55,311,Lost Customers,General Customers
15287.0,21,2,486.69,322,Potential Loyalists,General Customers
15288.0,42,5,2306.52,344,Champions,General Customers
15289.0,28,3,939.78,333,Champions,General Customers
15290.0,3,18,7943.22,444,Champions,Champions
15291.0,24,15,4668.3,344,Champions,Champions
15292.0,200,1,178.39,111,Lost Customers,General Customers
15296.0,49,6,3672.86,344,Champions,General Customers
15297.0,9,3,641.94,432,Potential Loyalists,General Customers
15298.0,1,12,4799.9,444,Champions,Champions
15299.0,66,7,4507.01,244,Loyal Customers,General Customers
15300.0,63,1,496.44,212,Lost Customers,General Customers
15301.0,49,12,5049.95,344,Champions,Champions
15303.0,289,1,574.02,112,Lost Customers,General Customers
15304.0,59,8,694.4000000000001,243,Loyal Customers,General Customers
15306.0,63,3,1174.35,233,Loyal Customers,General Customers
15307.0,94,1,205.3,211,Lost Customers,General Customers
15308.0,273,1,310.47,112,Lost Customers,General Customers
15311.0,-1,91,60632.75,444,Champions,Champions
15312.0,74,4,924.85,233,Loyal Customers,General Customers
15313.0,109,1,52.0,211,Lost Customers,General Customers
15314.0,198,1,327.97,112,Lost Customers,General Customers
15315.0,63,2,570.5,222,Lost Customers,General Customers
15316.0,325,1,165.0,111,Lost Customers,General Customers
15318.0,2,1,312.62,412,Lost Customers,General Customers
15319.0,282,1,204.5,111,Lost Customers,General Customers
15320.0,43,1,267.13,311,Lost Customers,General Customers
15321.0,69,3,2748.31,234,Loyal Customers,General Customers
15322.0,84,1,679.68,213,Lost Customers,General Customers
15325.0,102,1,161.74,211,Lost Customers,General Customers
15326.0,332,1,311.71,112,Lost Customers,General Customers
15327.0,51,1,208.75,211,Lost Customers,General Customers
15329.0,38,3,1049.7,333,Champions,General Customers
15330.0,31,2,714.96,323,Potential Loyalists,General Customers
15332.0,365,4,1661.06,134,At Risk,General Customers
15333.0,207,1,1028.56,113,Lost Customers,General Customers
15334.0,155,3,350.82,132,At Risk,General Customers
15335.0,52,1,170.22,211,Lost Customers,General Customers
15339.0,65,2,574.07,222,Lost Customers,General Customers
15341.0,79,1,2020.52,214,Lost Customers,General Customers
15342.0,128,1,406.09,212,Lost Customers,General Customers
15343.0,86,1,364.5,212,Lost Customers,General Customers
15344.0,-1,3,563.94,432,Potential Loyalists,General Customers
15345.0,44,1,393.54,312,Lost Customers,General Customers
15346.0,331,1,252.42000000000002,111,Lost Customers,General Customers
15347.0,365,1,201.60000000000002,111,Lost Customers,General Customers
15348.0,71,1,158.04,211,Lost Customers,General Customers
15349.0,157,2,463.90999999999997,122,At Risk,General Customers
15350.0,372,1,115.65,111,Lost Customers,General Customers
15351.0,11,7,1934.66,444,Champions,General Customers
15353.0,253,2,770.12,123,At Risk,General Customers
15355.0,28,2,277.05,321,Potential Loyalists,General Customers
15356.0,30,10,2718.03,344,Champions,General Customers
15358.0,3,22,8347.2,444,Champions,Champions
15360.0,38,1,427.93,312,Lost Customers,General Customers
15361.0,360,1,418.92,112,Lost Customers,General Customers
15363.0,371,1,326.0,112,Lost Customers,General Customers
15364.0,94,2,913.19,223,Lost Customers,General Customers
15365.0,24,7,2314.32,344,Champions,General Customers
15366.0,74,2,602.51,222,Lost Customers,General Customers
15367.0,56,4,1877.59,234,Loyal Customers,General Customers
15368.0,20,1,446.94000000000005,312,Lost Customers,General Customers
15370.0,39,7,2386.05,344,Champions,General Customers
15372.0,136,1,2007.3999999999999,214,Lost Customers,General Customers
15373.0,7,12,2415.91,444,Champions,General Customers
15374.0,127,1,168.0,211,Lost Customers,General Customers
15376.0,39,3,1221.56,333,Champions,General Customers
15379.0,168,7,3703.29,144,At Risk,General Customers
15380.0,7,5,1690.2600000000002,444,Champions,General Customers
15381.0,212,2,596.85,122,At Risk,General Customers
15382.0,13,6,5955.71,444,Champions,General Customers
15384.0,168,2,642.41,122,At Risk,General Customers
15385.0,39,1,316.88,312,Lost Customers,General Customers
15386.0,185,1,394.14,112,Lost Customers,General Customers
15388.0,269,1,140.54,111,Lost Customers,General Customers
15389.0,171,1,500.0,112,Lost Customers,General Customers
15392.0,3,4,1535.53,433,Champions,General Customers
15393.0,15,2,231.86,421,Potential Loyalists,General Customers
15394.0,8,4,2183.54,434,Champions,General Customers
15395.0,324,1,107.45,111,Lost Customers,General Customers
15396.0,111,1,288.18,211,Lost Customers,General Customers
15397.0,288,1,94.0,111,Lost Customers,General Customers
15398.0,15,2,1345.53,423,Potential Loyalists,General Customers
15399.0,0,3,815.77,433,Champions,General Customers
15400.0,91,5,716.2,243,Loyal Customers,General Customers
15402.0,147,2,626.77,122,At Risk,General Customers
15405.0,188,1,349.1,112,Lost Customers,General Customers
15406.0,30,2,510.71000000000004,322,Potential Loyalists,General Customers
15407.0,32,4,1046.74,333,Champions,General Customers
15408.0,263,1,267.18,111,Lost Customers,General Customers
15410.0,83,8,3450.84,244,Loyal Customers,General Customers
15411.0,25,4,1348.93,333,Champions,General Customers
15412.0,170,1,190.53,111,Lost Customers,General Customers
15414.0,8,3,774.9000000000001,433,Champions,General Customers
15415.0,312,1,559.61,112,Lost Customers,General Customers
15416.0,63,4,3984.32,234,Loyal Customers,General Customers
15417.0,84,1,508.8,212,Lost Customers,General Customers
15419.0,23,1,135.86,311,Lost Customers,General Customers
15421.0,57,4,950.36,233,Loyal Customers,General Customers
15422.0,322,2,97.7,121,At Risk,General Customers
15423.0,37,1,43.5,311,Lost Customers,General Customers
15424.0,253,2,383.34,122,At Risk,General Customers
15426.0,18,5,1404.07,343,Champions,General Customers
15427.0,32,3,1430.54,333,Champions,General Customers
15428.0,14,1,93.78,411,Lost Customers,General Customers
15429.0,25,2,397.35,322,Potential Loyalists,General Customers
15432.0,22,1,171.19,311,Lost Customers,General Customers
15433.0,212,2,533.3,122,At Risk,General Customers
15434.0,7,5,1041.48,443,Champions,General Customers
15435.0,21,1,149.29,311,Lost Customers,General Customers
15436.0,11,3,1067.75,433,Champions,General Customers
15437.0,261,1,200.16,111,Lost Customers,General Customers
15438.0,130,1,156.57999999999998,211,Lost Customers,General Customers
15440.0,53,3,383.68,232,Lost Customers,General Customers
15442.0,247,1,594.0,112,Lost Customers,General Customers
15443.0,0,7,3213.59,444,Champions,General Customers
15444.0,8,2,1411.21,423,Potential Loyalists,General Customers
15445.0,263,1,113.5,111,Lost Customers,General Customers
15447.0,329,1,155.17,111,Lost Customers,General Customers
15448.0,311,1,494.64,112,Lost Customers,General Customers
15449.0,25,3,974.52,333,Champions,General Customers
15450.0,29,1,429.84,312,Lost Customers,General Customers
15452.0,28,3,528.48,332,Potential Loyalists,General Customers
15453.0,0,7,1371.77,443,Champions,General Customers
15454.0,361,1,179.1,111,Lost Customers,General Customers
15456.0,282,3,434.59000000000003,132,At Risk,General Customers
15457.0,261,1,237.07,111,Lost Customers,General Customers
15458.0,24,1,161.64,311,Lost Customers,General Customers
15460.0,353,1,214.26,111,Lost Customers,General Customers
15462.0,93,3,234.6,231,Lost Customers,General Customers
15463.0,28,1,126.14,311,Lost Customers,General Customers
15464.0,337,1,1044.65,113,Lost Customers,General Customers
15465.0,18,18,7354.62,344,Champions,Champions
15466.0,84,1,334.53,212,Lost Customers,General Customers
15467.0,8,3,524.88,432,Potential Loyalists,General Customers
15468.0,50,2,467.51,222,Lost Customers,General Customers
15469.0,49,2,538.55,322,Potential Loyalists,General Customers
15471.0,1,1,454.48,412,Lost Customers,General Customers
15472.0,112,1,371.56,212,Lost Customers,General Customers
15473.0,13,7,1771.2,444,Champions,General Customers
15475.0,76,1,454.10999999999996,212,Lost Customers,General Customers
15478.0,39,2,1399.92,323,Potential Loyalists,General Customers
15480.0,115,1,905.5,213,Lost Customers,General Customers
15482.0,14,12,10879.76,444,Champions,Champions
15483.0,160,4,225.26,131,At Risk,General Customers
15484.0,0,4,3590.41,434,Champions,General Customers
15485.0,29,3,2564.5,334,Champions,General Customers
15488.0,91,1,91.32000000000001,211,Lost Customers,General Customers
15489.0,21,3,1134.28,333,Champions,General Customers
15491.0,94,6,3100.09,244,Loyal Customers,General Customers
15492.0,27,2,659.4599999999999,322,Potential Loyalists,General Customers
15493.0,31,5,1953.41,344,Champions,General Customers
15494.0,20,2,1280.58,323,Potential Loyalists,General Customers
15497.0,16,2,1262.2,423,Potential Loyalists,General Customers
15498.0,1,27,13316.4,444,Champions,Champions
15500.0,7,4,1131.56,433,Champions,General Customers
15502.0,14,12,10384.93,444,Champions,Champions
15503.0,361,1,141.04,111,Lost Customers,General Customers
15504.0,80,1,52.83,211,Lost Customers,General Customers
15505.0,51,5,3610.96,244,Loyal Customers,General Customers
15506.0,21,3,972.08,333,Champions,General Customers
15507.0,170,1,475.86,112,Lost Customers,General Customers
15508.0,188,6,1000.27,143,At Risk,General Customers
15510.0,329,1,250.0,111,Lost Customers,General Customers
15511.0,10,5,900.53,443,Champions,General Customers
15512.0,154,2,121.0,121,At Risk,General Customers
15513.0,32,19,14758.220000000001,344,Champions,Champions
15514.0,11,11,4023.7200000000003,444,Champions,General Customers
15516.0,43,3,62.43,331,Potential Loyalists,General Customers
15517.0,232,1,267.03,111,Lost Customers,General Customers
15518.0,63,8,1921.55,244,Loyal Customers,General Customers
15520.0,0,1,343.5,412,Lost Customers,General Customers
15521.0,39,8,3000.2,344,Champions,General Customers
15522.0,31,2,397.99,322,Potential Loyalists,General Customers
15523.0,83,1,412.01000000000005,212,Lost Customers,General Customers
15524.0,23,1,440.0,312,Lost Customers,General Customers
15525.0,1,3,734.37,433,Champions,General Customers
15526.0,32,2,148.44,321,Potential Loyalists,General Customers
15527.0,17,8,2428.53,344,Champions,General Customers
15528.0,253,1,229.33,111,Lost Customers,General Customers
15529.0,21,11,3962.6,344,Champions,General Customers
15530.0,20,4,1497.31,333,Champions,General Customers
15531.0,7,2,1972.39,424,Potential Loyalists,General Customers
15532.0,24,4,1564.73,333,Champions,General Customers
15533.0,18,3,807.57,333,Champions,General Customers
15535.0,172,4,502.9,132,At Risk,General Customers
15537.0,162,1,110.92,111,Lost Customers,General Customers
15539.0,6,1,538.46,412,Lost Customers,General Customers
15540.0,10,1,213.3,411,Lost Customers,General Customers
15541.0,113,1,85.13000000000001,211,Lost Customers,General Customers
15543.0,287,1,127.86,111,Lost Customers,General Customers
15544.0,8,9,3546.71,444,Champions,General Customers
15545.0,53,2,288.96999999999997,221,Lost Customers,General Customers
15547.0,6,14,4910.6,444,Champions,Champions
15549.0,76,3,1681.46,234,Loyal Customers,General Customers
15550.0,3,4,575.63,432,Potential Loyalists,General Customers
15551.0,35,1,436.06,312,Lost Customers,General Customers
15552.0,216,1,90.12,111,Lost Customers,General Customers
15553.0,59,1,428.93,212,Lost Customers,General Customers
15554.0,276,1,217.2,111,Lost Customers,General Customers
15555.0,11,16,4794.86,444,Champions,Champions
15556.0,23,1,279.77,311,Lost Customers,General Customers
15557.0,27,1,468.91,312,Lost Customers,General Customers
15561.0,10,4,800.59,433,Champions,General Customers
15562.0,350,1,134.55,111,Lost Customers,General Customers
15563.0,21,4,1400.44,333,Champions,General Customers
15565.0,49,2,173.16,321,Potential Loyalists,General Customers
15567.0,17,1,186.01,311,Lost Customers,General Customers
15568.0,1,3,758.29,433,Champions,General Customers
15569.0,102,5,1375.71,243,Loyal Customers,General Customers
15570.0,6,12,4148.82,444,Champions,Champions
15571.0,10,4,650.4300000000001,432,Potential Loyalists,General Customers
15572.0,3,7,2533.42,444,Champions,General Customers
15573.0,30,2,591.1899999999999,322,Potential Loyalists,General Customers
15574.0,176,4,675.64,133,At Risk,General Customers
15576.0,36,1,921.37,313,Lost Customers,General Customers
15577.0,150,3,258.88,131,At Risk,General Customers
15578.0,161,1,127.1,111,Lost Customers,General Customers
15579.0,67,2,327.6,222,Lost Customers,General Customers
15581.0,119,13,3675.77,244,Loyal Customers,General Customers
15582.0,23,3,682.9100000000001,333,Champions,General Customers
15584.0,22,4,720.86,333,Champions,General Customers
15585.0,175,1,455.3,112,Lost Customers,General Customers
15587.0,49,4,913.6800000000001,333,Champions,General Customers
15589.0,254,3,478.53000000000003,132,At Risk,General Customers
15592.0,45,1,388.58,312,Lost Customers,General Customers
15593.0,69,1,199.8,211,Lost Customers,General Customers
15594.0,14,5,1771.78,444,Champions,General Customers
15596.0,99,5,1406.59,243,Loyal Customers,General Customers
15597.0,34,1,324.57,312,Lost Customers,General Customers
15598.0,52,1,240.68,211,Lost Customers,General Customers
15599.0,25,2,761.74,323,Potential Loyalists,General Customers
15601.0,10,14,6776.56,444,Champions,Champions
15602.0,7,9,1297.8700000000001,443,Champions,General Customers
15603.0,77,1,48.480000000000004,211,Lost Customers,General Customers
15604.0,51,1,216.39,211,Lost Customers,General Customers
15605.0,35,5,1198.23,343,Champions,General Customers
15606.0,60,9,2920.16,244,Loyal Customers,General Customers
15607.0,335,1,104.76,111,Lost Customers,General Customers
15608.0,27,4,1093.68,333,Champions,General Customers
15609.0,183,1,298.48,111,Lost Customers,General Customers
15610.0,50,1,112.46000000000001,211,Lost Customers,General Customers
15611.0,8,13,1591.45,443,Champions,General Customers
15612.0,35,2,195.15,321,Potential Loyalists,General Customers
15615.0,9,23,10399.74,444,Champions,Champions
15618.0,31,4,776.851,333,Champions,General Customers
15619.0,9,1,336.40000000000003,412,Lost Customers,General Customers
15620.0,55,3,1553.18,233,Loyal Customers,General Customers
15621.0,3,4,1293.03,433,Champions,General Customers
15622.0,42,9,3709.56,344,Champions,General Customers
15623.0,140,1,301.03,211,Lost Customers,General Customers
15624.0,115,4,588.13,232,Lost Customers,General Customers
15625.0,102,4,1534.26,233,Loyal Customers,General Customers
15626.0,73,2,675.8,223,Lost Customers,General Customers
15628.0,3,9,2870.2400000000002,444,Champions,General Customers
15630.0,44,2,1186.35,323,Potential Loyalists,General Customers
15632.0,14,8,3285.31,444,Champions,General Customers
15634.0,16,1,243.55,411,Lost Customers,General Customers
15636.0,88,2,724.76,223,Lost Customers,General Customers
15637.0,51,1,223.36,211,Lost Customers,General Customers
15639.0,133,1,425.32,212,Lost Customers,General Customers
15640.0,3,15,12416.11,444,Champions,Champions
15641.0,104,4,1887.2,234,Loyal Customers,General Customers
15643.0,190,3,664.0,132,At Risk,General Customers
15644.0,165,4,803.54,133,At Risk,General Customers
15645.0,17,1,612.01,312,Lost Customers,General Customers
15646.0,156,3,447.64000000000004,132,At Risk,General Customers
15648.0,203,2,639.5,122,At Risk,General Customers
15649.0,335,2,816.0,123,At Risk,General Customers
15651.0,35,3,646.3,332,Potential Loyalists,General Customers
15652.0,90,1,337.74,212,Lost Customers,General Customers
15653.0,91,2,877.4399999999999,223,Lost Customers,General Customers
15654.0,8,2,922.53,423,Potential Loyalists,General Customers
15655.0,242,1,560.67,112,Lost Customers,General Customers
15656.0,44,4,748.5,333,Champions,General Customers
15657.0,21,1,30.0,311,Lost Customers,General Customers
15658.0,189,5,1024.1000000000001,143,At Risk,General Customers
15659.0,42,1,306.45,311,Lost Customers,General Customers
15660.0,24,9,1600.86,343,Champions,General Customers
15661.0,316,2,309.8,122,At Risk,General Customers
15663.0,105,1,138.14,211,Lost Customers,General Customers
15664.0,49,1,386.43,312,Lost Customers,General Customers
15665.0,167,2,2222.21,124,At Risk,General Customers
15667.0,38,1,301.32,311,Lost Customers,General Customers
15668.0,216,1,76.32000000000001,111,Lost Customers,General Customers
15669.0,39,4,684.34,333,Champions,General Customers
15670.0,295,1,173.05,111,Lost Customers,General Customers
15671.0,17,7,2657.13,344,Champions,General Customers
15673.0,87,4,2726.23,234,Loyal Customers,General Customers
15674.0,72,5,2446.6,244,Loyal Customers,General Customers
15675.0,80,3,323.69,232,Lost Customers,General Customers
15676.0,17,3,3435.76,334,Champions,General Customers
15677.0,48,1,657.23,312,Lost Customers,General Customers
15678.0,51,1,352.7,212,Lost Customers,General Customers
15679.0,23,4,781.28,333,Champions,General Customers
15680.0,8,3,1333.68,433,Champions,General Customers
15681.0,24,5,1426.16,343,Champions,General Customers
15683.0,116,1,193.75,211,Lost Customers,General Customers
15687.0,7,9,2993.1,444,Champions,General Customers
15689.0,118,2,254.1,221,Lost Customers,General Customers
15690.0,3,2,239.76,421,Potential Loyalists,General Customers
15691.0,251,1,136.8,111,Lost Customers,General Customers
15692.0,27,1,191.04,311,Lost Customers,General Customers
15694.0,-1,14,6479.4,444,Champions,Champions
15695.0,265,2,409.98,122,At Risk,General Customers
15696.0,32,8,2711.11,344,Champions,General Customers
15699.0,16,1,309.65,412,Lost Customers,General Customers
15700.0,171,2,696.68,123,At Risk,General Customers
15701.0,1,4,1529.0,433,Champions,General Customers
15703.0,263,1,211.5,111,Lost Customers,General Customers
15704.0,139,4,2293.62,234,Loyal Customers,General Customers
15705.0,200,1,143.1,111,Lost Customers,General Customers
15706.0,62,4,1060.56,233,Loyal Customers,General Customers
15707.0,34,4,916.98,333,Champions,General Customers
15708.0,39,7,3235.25,344,Champions,General Customers
15709.0,282,1,133.25,111,Lost Customers,General Customers
15712.0,8,5,1072.3600000000001,443,Champions,General Customers
15713.0,142,2,356.7,122,At Risk,General Customers
15714.0,10,2,330.03000000000003,422,Potential Loyalists,General Customers
15716.0,144,4,1101.1100000000001,133,At Risk,General Customers
15717.0,233,1,150.3,111,Lost Customers,General Customers
15719.0,31,13,5030.07,344,Champions,Champions
15720.0,23,1,598.73,312,Lost Customers,General Customers
15721.0,10,1,471.40000000000003,412,Lost Customers,General Customers
15722.0,34,5,2211.21,344,Champions,General Customers
15723.0,363,1,190.7,111,Lost Customers,General Customers
15724.0,200,2,218.25,121,At Risk,General Customers
15725.0,14,1,415.25,412,Lost Customers,General Customers
15727.0,15,7,5159.06,444,Champions,General Customers
15729.0,211,1,85.0,111,Lost Customers,General Customers
15730.0,64,3,1120.88,233,Loyal Customers,General Customers
15732.0,211,2,294.12,121,At Risk,General Customers
15733.0,281,1,162.3,111,Lost Customers,General Customers
15734.0,113,2,1339.45,223,Lost Customers,General Customers
15737.0,13,8,1188.1200000000001,443,Champions,General Customers
15738.0,17,16,4812.42,344,Champions,Champions
15739.0,65,1,449.12,212,Lost Customers,General Customers
15740.0,48,1,154.88,311,Lost Customers,General Customers
15743.0,15,4,775.96,433,Champions,General Customers
15744.0,76,1,34.8,211,Lost Customers,General Customers
15745.0,18,4,1094.59,333,Champions,General Customers
15746.0,133,1,196.88,211,Lost Customers,General Customers
15747.0,11,3,946.64,433,Champions,General Customers
15748.0,39,1,144.36,311,Lost Customers,General Customers
15749.0,234,3,44534.3,134,At Risk,Champions
15750.0,1,8,2463.05,444,Champions,General Customers
15752.0,38,7,2626.6,344,Champions,General Customers
15753.0,303,1,79.2,111,Lost Customers,General Customers
15754.0,50,3,458.57,232,Lost Customers,General Customers
15755.0,9,6,2364.25,444,Champions,General Customers
15756.0,60,4,528.01,232,Lost Customers,General Customers
15757.0,64,2,714.42,223,Lost Customers,General Customers
15758.0,23,1,205.25,311,Lost Customers,General Customers
15759.0,217,3,253.04,131,At Risk,General Customers
15762.0,64,2,583.75,222,Lost Customers,General Customers
15763.0,30,2,1086.92,323,Potential Loyalists,General Customers
15764.0,87,6,3279.97,244,Loyal Customers,General Customers
15766.0,63,1,315.06,212,Lost Customers,General Customers
15768.0,114,3,621.8299999999999,232,Lost Customers,General Customers
15769.0,6,26,56252.72,444,Champions,Champions
15773.0,4,1,635.6800000000001,412,Lost Customers,General Customers
15774.0,67,1,270.8,211,Lost Customers,General Customers
15775.0,244,1,104.9,111,Lost Customers,General Customers
15776.0,132,1,241.62,211,Lost Customers,General Customers
15777.0,240,4,1047.11,133,At Risk,General Customers
15780.0,182,3,475.28000000000003,132,At Risk,General Customers
15781.0,24,3,345.46,332,Potential Loyalists,General Customers
15782.0,8,3,2614.7400000000002,434,Champions,General Customers
15783.0,9,1,246.3,411,Lost Customers,General Customers
15785.0,31,5,2328.9700000000003,344,Champions,General Customers
15786.0,45,3,4919.0,334,Champions,General Customers
15787.0,25,3,933.26,333,Champions,General Customers
15789.0,357,1,351.3,112,Lost Customers,General Customers
15790.0,9,1,218.75,411,Lost Customers,General Customers
15791.0,42,2,1612.69,323,Potential Loyalists,General Customers
15793.0,13,3,965.61,433,Champions,General Customers
15795.0,148,1,610.01,112,Lost Customers,General Customers
15796.0,0,8,2708.61,444,Champions,General Customers
15797.0,112,4,2207.4,234,Loyal Customers,General Customers
15799.0,74,3,884.14,233,Loyal Customers,General Customers
15800.0,106,2,696.89,223,Lost Customers,General Customers
15801.0,45,3,1063.95,333,Champions,General Customers
15802.0,141,1,451.42,112,Lost Customers,General Customers
15803.0,50,1,415.82000000000005,212,Lost Customers,General Customers
15804.0,-1,13,4206.39,444,Champions,Champions
15805.0,22,17,5488.18,344,Champions,Champions
15806.0,45,3,784.58,333,Champions,General Customers
15807.0,49,3,903.9,333,Champions,General Customers
15808.0,305,4,3651.27,134,At Risk,General Customers
15809.0,35,5,515.77,342,Potential Loyalists,General Customers
15810.0,77,4,1391.98,233,Loyal Customers,General Customers
15811.0,21,6,2218.62,344,Champions,General Customers
15812.0,106,5,1801.14,244,Loyal Customers,General Customers
15813.0,206,2,1303.9099999999999,123,At Risk,General Customers
15814.0,15,4,1945.33,434,Champions,General Customers
15815.0,62,5,2100.6,244,Loyal Customers,General Customers
15819.0,48,4,1905.45,334,Champions,General Customers
15820.0,318,1,206.98,111,Lost Customers,General Customers
15821.0,43,2,570.96,322,Potential Loyalists,General Customers
15822.0,2,2,885.47,423,Potential Loyalists,General Customers
15823.0,371,1,15.0,111,Lost Customers,General Customers
15825.0,171,1,532.94,112,Lost Customers,General Customers
15826.0,55,3,1654.31,233,Loyal Customers,General Customers
15827.0,72,14,1836.0900000000001,244,Loyal Customers,General Customers
15829.0,98,2,636.14,222,Lost Customers,General Customers
15830.0,36,1,576.0,312,Lost Customers,General Customers
15831.0,57,3,794.64,233,Loyal Customers,General Customers
15832.0,253,1,836.79,113,Lost Customers,General Customers
15834.0,69,4,2225.15,234,Loyal Customers,General Customers
15835.0,43,4,954.09,333,Champions,General Customers
15836.0,49,1,137.37,311,Lost Customers,General Customers
15837.0,63,1,391.98,212,Lost Customers,General Customers
15838.0,10,19,33643.08,444,Champions,Champions
15839.0,32,3,1048.49,333,Champions,General Customers
15840.0,57,2,355.56,222,Lost Customers,General Customers
15841.0,71,4,1224.06,233,Loyal Customers,General Customers
15843.0,302,1,118.95000000000002,111,Lost Customers,General Customers
15844.0,45,1,130.73999999999998,311,Lost Customers,General Customers
15845.0,16,8,3711.77,444,Champions,General Customers
15847.0,37,2,389.27,322,Potential Loyalists,General Customers
15850.0,18,2,234.88,321,Potential Loyalists,General Customers
15852.0,185,2,160.71,121,At Risk,General Customers
15853.0,50,1,110.8,211,Lost Customers,General Customers
15854.0,3,12,2969.12,444,Champions,General Customers
15855.0,135,5,712.24,243,Loyal Customers,General Customers
15856.0,3,27,16143.64,444,Champions,Champions
15857.0,17,1,297.0,311,Lost Customers,General Customers
15858.0,14,5,1427.57,443,Champions,General Customers
15860.0,39,8,965.16,343,Champions,General Customers
15861.0,11,8,3146.92,444,Champions,General Customers
15862.0,7,4,832.88,433,Champions,General Customers
15863.0,24,2,68.84,321,Potential Loyalists,General Customers
